label	sentence
1	I doubt there's much crude corruption going on at this level (or am I naive?
1	"If it can increase aggregate demand, it can fight both deflation and unemployment; if not, not."
1	"So, how big should the government be?"
1	"The diagram below shows two hypothetical IS curves, one for 2006, when the US was arguably at full employment, one for this year."
1	"Still, secular stagnation – as opposed to liquidity-trap analysis in general – is concerned with excess saving that lasts a very long time, that's quasi-permanent."
1	Increases in the money supply do nothing at all.
1	"Actually, the latter episode should be an object lesson for anyone talking tough about trade. "
1	"Does this explain the puzzling divergence between the views of Fed officials and those of outsiders like Larry Summers (and yours truly) who have a similar model of how the world works, but are horrified by the eagerness to raise rates while inflation is still below target?"
1	"Well, no – of course we want to understand such things as well as we can, but is it really unreasonable to assume that lower interest rates mean higher demand under pretty much any detailed story?"
1	"When Japan loosens money, it creates an incentive to move funds abroad, causing the yen to fall."
1	"On one side, central banks focused on stable inflation may think they're doing a good job — because where's the deflation?"
1	"Antonio Fatas, commenting on recent work on deleveraging or the lack thereof, emphasizes one of my favorite points: no, debt does not mean that we're stealing from future generations."
1	"So here's a picture you probably haven't seen: the IMF's estimates of the cyclically adjusted primary balances of eurozone countries in 2014: Greece is, by this measure, the most fiscally responsible, indeed crazily austere, nation in Europe."
1	"L-W attribute the decline in the natural rate largely to the slowing of potential output, which in turn reflects demography and what looks like a slowdown in technological progress."
1	My favorite of these approaches is to think of IS-LM as a way to reconcile two seemingly incompatible views about what determines interest rates.
1	"Chris Giles of the FT reports that central bankers are worried that they are “flying blind”; he quotes Lorenzo Bibi-Smaghi, formerly of the ECB governing board, saying “We don't fully understand what is happening in advanced economies.” Um, guys, that's because you don't want to understand."
1	"That's because in economics as in life, and as the bumper stickers don't quite say, stuff happens."
1	"Keynesians have, over all, had a very good track record in this economic crisis; one indication of just how good is the remarkable extent to which people on the other side have had attack people like me for supposed wrong predictions we never, in fact, made (you endorsed Obama's economic projections!"
1	So here goes.
1	"Chinese businesses were investing furiously, not to build capacity to serve consumers, who weren't buying much, but to serve buyers of investment goods — in effect, investing to take advantage of future investment, adding even more capacity."
1	"The article is titled “Refocus The Fed On Price Stability Instead Of Bailing Out Fiscal Policy”, and the text matches that theme: This looks an awful lot like an attempt to bail out fiscal policy, and such attempts call the Fed's independence into question."
1	… To worry about these consequences of extreme inequality has nothing to do with being envious of the rich and everything to do with the fear that rapidly growing top incomes are a threat to the wellbeing of everyone else.
1	The knowledge that S=I doesn't imply the Treasury view — the general understanding that macroeconomics is more than supply and demand plus the quantity equation — somehow got lost in much of the profession.
1	"Jon Hilsenrath has a nice piece on the puzzles of gradual deflation, Japan-style."
1	"But the view I used to hold before 1998 — that central banks can always cause inflation if they really want to — just doesn't hold up, theoretically or empirically."
1	The flat section represents the zero lower bound.
1	What Keynes pointed out was that this picture is incomplete if you allow for the possibility that the economy is not at full employment.
1	"The line from people there, including the president, has been that it was too technocratic."
1	"Partly, I think, there's an economics-specific aspect: anti-Keynesian macroeconomics is a comfortable position, because it involves a return to notions of perfect markets and perfectly rational individuals; so the anti-Keynesians find it hard to leave that comfort zone, while even Keynesians sort of liked introducing a bit more rationality into their models."
1	And when I look around I realize that our disagreement over coffee is part of a wider split.
1	"I'd think of myself as having held, from early days, four main views that were at odds with a substantial number of other commentators."
1	"But as Mark Weisbrot has been saying for years, this gets the story fundamentally wrong."
1	So where are Romney and his party coming from?
1	"This is about the business cycle, and about business cycle policy."
1	The FT has an interesting although garbled story about Finland's economic woes.
1	"If you have a lot of foreign-currency-denominated debt, this could actually shift IS left through balance-sheet effects, as we learned in the Asian crisis."
1	"But – you probably guessed where I'm going – what if even a zero rate isn't low enough; that is, low enough to induce enough dissaving on the part of the Janets to match the savings of the Sams?"
1	"Finally, there's The Box — containerization, which made the vertical disintegration of production, with separate stages carried out in far-distant nations, possible."
1	"I don't want to minimize those problems; some countries, such as Ireland, are being forced into fiscal contraction even in the face of severe recession."
1	"Here's one of their charts, with the top half showing inflation and the bottom half showing unemployment: Not the cleanest dynamics in the world, but the basic point should be clear: cutting inflation would require a temporary surge in unemployment."
1	"If you read the linked piece, you see that Union cavalry had to make heroic efforts simply to move across the flooded landscape, building corduroy roads as it went."
1	What does this situation look like in terms of loanable funds?
1	"In fact, many of the bad things we associate with globalization in America were political choices, not necessary consequences — and they didn't happen in other advanced countries, even though those countries faced the same global forces we did."
1	"It assumes, implicitly, that debt is debt – that it doesn't matter who owes the money."
1	"But let me note, as I have before, that what Europe calls technocrats aren't people who know how the world works; they're people who subscribe to the approved fantasies, and never change their minds no matter how badly wrong things go."
1	Not so good for Japan or the US.
1	"But the Sams are balance-sheet constrained, while the Janets aren't, so this is a net positive for aggregate demand."
1	The trouble in Finland is what everyone expected to go wrong with the euro.
1	And that kind of integrity did not manifest itself.
1	"But I think it helps clear things up to put all of that aside for a bit and focus on the aspect of the situation that isn't a matter of definitions: Greece's primary surplus, the difference between what it takes in via taxes and what it spends on things other than interest."
1	"And the economics profession, it turns out, is not that different from the political sphere."
1	"Um, no — it wouldn't, and anyway who cares?"
1	"There were people like that during the Great Depression too — dismissing as naive any notion that you could put the unemployed back to work just by spending more, and surely technological unemployment was the real story, and anyway we should be looking at the broad sweep of history and institutions, right?"
1	A few examples.
1	"And as you may recall, some people did predict just that — and ended up not just with egg on their faces, but losing a lot of money for their investors."
1	The good news is that there was a real policy debate going on within the G.O.P. last week.
1	But how much of a demand shock is shared?
1	"Well, we should never forget that in a direct sense, protecting intellectual property means creating a monopoly – letting the holders of a patent or copyright charge a price for something (the use of knowledge) that has a zero social marginal cost."
1	"Meanwhile, the irresponsible bearded professors are actually the custodians of traditional wisdom."
1	"So I think Krugmanization is a great idea, although I would, wouldn't I?"
1	I ran into Olivier Blanchard over breakfast the other day.
1	"Right now I'm getting the kind of correspondence I usually get from Rush Limbaugh listeners, although this time it's from the left — I'm a crook, I'm a Hillary crony, etc., etc.. OK, been there before — back in 2008 I was even the subject of tales about my son working for the Clintons, which was surprising because I don't have a son."
1	"So if you see these things it isn't a refutation of the approach, it's actually what the model predicts."
1	"Link fixed In this morning's session, I found myself using various metaphors to explain pretty much the same points I made in today's column."
1	And they don't even seem to know what they don't know; there has been an awful lot of Dunning-Kruger effect at work in some of these debates.
1	"You might ask, how does this list compare with similar lists you might draw up for other schools, Chicago in particular?"
1	But it just occurred to me that there may be an even more intuitive way to see just how wrong this is: think about what happens when a family buys a house with a 30-year mortgage.
1	So what's going on?
1	"The rise of the US sunbelt can be understood largely as a response to the emergence of widespread air conditioning, which made places that are warm in the winter attractive despite humid, muggy summers."
1	It's not that laypeople don't understand what the academics are saying.
1	But I did want to share a thought from the past few days.
1	"But this is a pet peeve of mine, in an area where I really, truly know what I'm talking about."
1	"There are reasons to be against protectionism, but that's not one of them."
1	"On the contrary, it can – and the alternative is a prolonged period of economic weakness that actually makes the debt problem harder to resolve."
1	Japan's lost decade:
1	"Via FT Alphaville, James Montier has an interesting piece castigating economists for their “interest rate idolatry”, their belief that central bank-set interest rates matter a lot for the economy and that therefore it is useful, at least conceptually, to think about the “natural” rate of interest that would lead the economy to full employment."
1	But the whole premise of those who fear the consequences of delay misses the point.
1	Most of us argued long before there was a Sanders candidacy that the focus on Glass-Steagall and too-big-to-fail was misguided.
1	"On Friday I started hearing from friends about a fake story making the rounds about my allegedly filing for personal bankruptcy; I even got asked about the story by a reporter from Russian television, who was very embarrassed when I told him it was fake."
1	"OK, I'm an evil person — and my scheming has paid off."
1	At this point a reasonable estimate for the Greek multiplier is on the order of 1.3.
1	"But for the school of thought — a school that didn't and doesn't have the backing of powerful interests, that doesn't appeal to the intuition of whoever it is that watches CNBC — to achieve the kind of influence it has, the approach had to work."
1	A foolish insistence on microfoundations at all times and no matter what the issue is the hobgoblin of little minds.
1	"Joe Nocera writes about Thursday's New York Revie/PEN event on the economy, but fails to mention what I found the most depressing aspect of the whole thing: further confirmation that we're living in a Dark Age of macroeconomics, in which hard-won knowledge has simply been forgotten."
1	"Suppose GDP rises; some of this increase in income will be saved, pushing the savings schedule to the right."
1	"But compared with the people predicting a V-shaped recovery, soaring rates, and/or hyperinflation by 2010, not too bad."
1	"The other says that the interest rate is determined by the tradeoff between bonds, which pay interest, and money, which doesn't, but which you can use for transactions and therefore has special value due to its liquidity – the “liquidity preference” approach."
1	"As David Beckworth rightly points out, it's not just about gaining a competitive advantage."
1	"), but officials at public monetary institutions — certainly the BIS, but also the Fed — are constantly holding meetings with, having lunch with, commercial bankers who have a personal stake in seeing rates go up no matter what the macro situation."
1	So can we get back to serious stuff?
1	"Second, he suggests that public debt levels have historically been too low, not too high."
1	And suppose that this threatens to push the Wicksellian natural rate of interest – the rate of interest at which desired savings and investment would be equal at full employment — below zero.
1	What I've been doing; en route home.
1	"For example, Gavyn Davies frames it as a choice between recovery and fiscal sustainability, although he sort of acknowledges that this may be a false dilemma."
1	"Each time it has turned out that the Keynesians understood the concepts perfectly well, and that it was the anti-Keynesians, in their haste to cry “Gotcha!”, who were making elementary logical errors or suffering failures of reading comprehension."
1	So here's what I think they're thinking — and why it's wrong-headed.
1	So how is it that policy is so confused and lost?
1	"Now, we've been in a liquidity trap for the whole Obama administration so far, giving fiscal policy a much more central role — and the initial stimulus did help quite a lot."
1	"And for my sins, I actually get the reference."
1	"A different kind of objection involves what, exactly, is going on behind these curves."
1	But what really happened in the early 80s was a decisive refutation of Lucasian macroeconomics — albeit a refutation met in many places with denial.
1	It slices!
1	"Part of the answer is that it's really hard for non-economists — and many economists, too!"
1	CBO has not changed its view that the ACA will reduce the deficit; health costs have not increased faster than before; premiums are not skyrocketing.
1	It was the dominant view in academic macroeconomics.
1	"As Francesco Saraceno notes, the IMF's research department, which was always excellent, has become an extraordinary source of information and ideas in this Age of Blanchard."
1	And that's why the misguided policies that are tearing Europe apart are such a tragedy.
1	This in turn tells you several things.
1	"But it's also true that drastic effects of terms of trade shocks are a fairly common phenomenon in developing countries where the private sector has substantial foreign-currency debt: the initial effect of a drop in export prices is a fall in the currency, this creates balance sheet problems for private debtors whose debts suddenly grow in domestic value, this further weakens the economy and undermines confidence, and so on."
1	"That didn't happen, which should make you wonder what exactly they mean by saying that rates are artificially low."
1	"So, can we say anything about how the recent move in the euro fits into this story?"
1	An analysis of labor market data suggests that there are no structural changes that can explain movements in unemployment rates over recent years.
1	"Here's the data from 1996 to 2008, with inflation measured by the GDP deflator and interest rates measured by 6-month Libor: OK, it's not full equalization."
1	"Grant had completely outmaneuvered Lee several times, for example at Petersburg, which should have been a Vicksburg-style sweep, only to have the moment thrown away by sluggish commanders; the same thing happened to Sheridan in the Valley."
1	What would it mean to relax that target?
1	But the recessions of that era were very different from the recessions since.
1	"No; as I wrote in a little paper at the time, once everyone who could go bankrupt had, any further depreciation would be expansionary."
1	Probably not so much.
1	"It's hard to get onto the circuit — it takes at least two really good papers, one to get noticed and a second to show that the first wasn't a fluke — but once you are in, the constant round of conferences and invited papers makes it easy to stay in."
1	"By the way, I've said this before."
1	"Sorry, but this is just destructive — like the Obama plan, the Clinton plan offers subsidies to lower-income families."
1	What's so mind-boggling about this is that it commits one of the most basic fallacies in economics — interpreting an accounting identity as a behavioral relationship.
1	"If U.S. corporations were able to use the threat of imports to smash unions, it was only because our political environment supported union-busting. "
1	But you couldn't see it on TV — until now.
1	"Instead, the power of the creditors over Greece comes via the ability to crash the Greek banking system, which is heavily dependent on the ability to borrow at need from the ECB."
1	"And yet as far as I can tell almost everyone on the freshwater side of this divide did get it wrong, and has yet to acknowledge the error."
1	"Second, there's a level of cynicism, of willingness to play politics with foreign affairs, on one side that isn't matched on the other."
1	The bad news is that it was junk economics on both sides.
1	"Ever-growing trade relative to GDP isn't a natural law, it's just something that happened to result from the policies and technologies of the past few generations."
1	"More broadly, many of the people who either make monetary policy or comment on it from fairly influential perches are members of what you might call the 1970s Cambridge mafia."
1	"Furthermore, as Wren-Lewis says, even if there is somehow a squeeze on long-term bonds, why can't the central bank just buy them up?"
1	Sigh.
1	"Health reform, in fact, as actually enacted is much more like her proposal in 2008 than Obama's — during that campaign Obama ran some quite ugly Harry-and-Louise type ads attacking the individual mandate, which she correctly insisted was essential."
1	"Despite a striking lack of evidence that “structural reform” delivers much of a growth boost, especially in an economy suffering from a huge output gap, they continue to present structural reform — mainly in the form of disempowering workers — as a sovereign remedy for all ills."
1	"Seeing some growth in Ireland, then, is not at all a refutation of Keynesian economics — it's exactly what you'd expect, given that Ireland is in fact gradually achieving an “internal devaluation” via relative deflation."
1	A followup to my post inspired by troubles in Finland: it's worth emphasizing just how bad Finland's performance has been.
1	Here are the numbers: I think you can make a strong case that if Texas had been an independent country in 1986-87 it would have experienced a huge financial and fiscal crisis.
1	"Once you accept the possibility that rates belong where they are, or even a bit lower, to correspond to the Wicksellian natural rate, you also conclude that asset prices might make sense; and once you concede that asset prices might make sense, you lose the supposed evidence that rates are all wrong."
1	"The only way permanently to “mobilize” all available resources is, therefore, not to use artificial stimulants—whether during a crisis or thereafter—but to leave it to time to effect a permanent cure by the slow process of adapting the structure of production to the means available for capital purposes."
1	"Really, this wasn't and isn't hard."
1	"It's a clever idea, but I think incomplete."
1	Math can be a powerful clarifying tool.
1	That hasn't stopped the 10-year interest rate on its outstanding debt from reflecting investors' perception of its underlying solvency:
1	"Well, everyone."
1	"So what we get instead is a whitewashing of the intellectual history, in which Fed critics are portrayed as making arguments that haven't been shown to be ridiculous."
1	"Again, if someone from the center-left were to produce an economic analysis this tendentious, this much at odds with decades of mainstream economics, it would be met with incredulity."
1	"But back to my main point: if you just can't believe I'm saying the things I say, at least consider the possibility that you're the one who just doesn't get it."
1	"So, think about macro as David Romer presented it back in 2000 (pdf)."
1	"But it has done what good economic models are supposed to do: make sense of what we see, and make highly useful predictions about what would happen in unusual circumstances."
1	"For those who haven't been following, Gauti has really been taking the lead in trying to model policy when interest rates are up against the zero lower bound; what we're doing here is trying to apply his expertise to the problem of how to think about what happens in a “Minsky moment,” when everyone decides that debt is too high."
1	The most persuasive evidence that the US may face secular stagnation comes from the lackluster recovery of 2001-2007.
1	"In that case the dollar doesn't move, and the bulk of the demand surge stays in the US."
1	"So that's around $75 billion in aid — not loans, outright transfer."
1	Steve Rattner has a very puzzling piece in today's Times.
1	"And fiscal contraction in a liquidity trap seems to be absolutely terrible for the long run as well as the short run, and quite possibly counterproductive even in purely fiscal terms."
1	"The original post:  Sam, Janet, and Fiscal Policy One of the common arguments against fiscal policy in the current situation – one that sounds sensible – is that debt is the problem, so how can debt be the solution?"
1	"it would have taken a lot of intellectual integrity to admit that they might have been premature, that their models weren't working and that maybe there was something in that Keynesian stuff after all."
1	And that is why we have statistics.
1	"One of my favorite Keynes quotes comes from Essays in Persuasion, in which he tried to explain the nature of the Great Depression, which was still in its early stages, and declared that “we have magneto [alternator] trouble.” The economic engine was as powerful as ever — but one crucial part was malfunctioning, and needed to be fixed."
1	There's been a really interesting back and forth between Ben Bernanke and Larry Summers over secular stagnation.
1	"OK, we can soften this result by bringing in the effect of falling Greek prices on exports, which should boost economic growth."
1	"And that's a slow, painful process."
1	"But houses last a long time and don't become obsolete (the same is true to some extent for business structures, but in a more limited form)."
1	Back to the gold standard!
1	"Basically, we're looking at the people who brought you the financial crisis trying to buy the chance to do it all over again."
1	"What this literature argues is that, probably due to bounded rationality, there's some downward inflexibility in prices and wages even after expectations have had time to fully adjust."
1	"Matthew Yglesias finds John Cochrane ridiculing the notion that devaluation makes it easier to bring a country's relative wages down, whereas the empirical evidence is overwhelming that devaluation does, in fact, do just that."
1	"The basics: while there have been many articles discussing and either celebrating or deploring the influence of the Chicago School, it's a less often noted fact that right now a remarkable number of the professional economists who either play important roles in making policy or appear to have influence on the discussion got their Ph.Ds from MIT in the second half of the 1970s."
1	The bottom line in all this is that we don't need the Chinese to keep interest rates down.
1	"And we have often been told that everyone understands that the official target surplus, 4.5 percent of GDP, is unreasonable and unattainable."
1	"So I don't buy the notion that rates are low only because the Fed is doing QE2; if there were really a problem with the marketability of US debt, rates would be high regardless."
1	"However this dispute eventually pans out, one thing should be clear: whether or not sluggish recovery from financial crisis is the norm, this particular episode didn't have to happen."
1	He is already on record as an ardent supporter of a return to gold.
1	"The capacity is there, and nothing about the fact that some people have too much debt makes it impossible to use that capacity to produce goods and services for other people."
1	Ben Bernanke's Brookings blog begins!
1	In that direct sense this introduces a distortion that makes the world a bit poorer.
1	"In fact, that's the essential insight of IS-LM: both liquidity preference and loanable funds are true, which is possible because both the interest rate and income are adjusting variables."
1	"If true, this says that we have a problem that must be solved with policies that boost demand."
1	And there isn't.
1	"I didn't know him well, but like everyone in international economics, I was greatly informed by his work."
1	They're not the curves that actually apply when the economy is operating below full employment.
1	"You would think that at some point they'd catch on, and realize that New Keynesian economics may be wrong, but it's not stupid, and neither are the people who do it."
1	"I'm supposed to do a presentation next week about “shifts in economic models,” which has me trying to systematize my thought about what the crisis and aftermath have and haven't changed my understanding of macroeconomics."
1	It's actually kind of amazing.
1	"But in any case, this is really sad: John Hicks knew far more about this in 1937 than people who think they're sophisticates know now."
1	"The first page looked like this: You can see the unemployment forecast, with the amazing 2.8 percent prediction, in the fourth set of figures."
1	"So here's William Cohan in the Times, declaring that the Fed should “show some spine” and raise rates even though there is no sign of accelerating inflation."
1	"That was dead wrong, and the ECB — which believed in the inflation threat and raised rates — clearly made a big mistake."
1	"I ran my own version of their simulations for a hypothetical country — call it Osbornia — which starts with debt at 100 percent of GDP and a budget deficit that would, left to itself, be consistent with a stable debt ratio thanks to 2 percent growth and 2 percent inflation."
1	"Human beings just don't handle the very long run well — call it hyperbolic discounting, call it bounded rationality, whatever, our brains are designed to cope with the ancestral savannah and not late-stage capitalist finance."
1	"There's an extensive, mostly positive discussion of bank notes in Adam Smith's Wealth of Nations."
1	"In fact, if anything it finds that business investment has held up a bit better than one might have expected in the face of economic weakness: This is, interestingly, something I concluded a while back looking at U.S. data, during the height of the he's-looking-at-me-funny era."
1	— and has been wrong year after year.
1	But both were followed by prolonged “jobless recoveries” that felt like continuing recessions.
1	"At the very least, you'd think he would have learned a lesson from the experience."
1	We are not talking about whether Greece will pay its debt.
1	Let me offer my own two short subjective lists.
1	"Also, and I think harder to forgive, is the way many commentators seem oblivious to how we got here."
1	And I am pinching myself at the realization that this seemingly whimsical and arcane discussion is turning out to have real policy significance.
1	"In part this is because a weaker economy shrinks revenues, offsetting a large part of the direct austerity."
1	Today's employment report continued the pattern we've been seeing for a while.
1	This would greatly encourage challengers to austerity and internal devaluation elsewhere.
1	"Now, it's true that single-payer systems in other advanced countries are much cheaper than our health care system."
1	"Yes, we have large budget deficits — but those deficits have arisen mainly as the flip side of a collapse in private spending and borrowing."
1	"The whole point of that paper was that when you're up against the zero lower bound, it doesn't matter how much money you print — not unless you credibly promise higher inflation."
1	"Still, it's pretty striking just how fast the financial situation seems to be unraveling."
1	"It shouldn't try to manipulate the interest rates of the free market, or get involved in business cycles at all."
1	"Kind of different, isn't it?"
1	"For one thing, it attacks not just QE2, which was about to commence, but QE1 — the Fed's intervention during the chaotic post-Lehman period — which is generally considered to have been quite effective."
1	In a sense the debt is an accounting fiction; it's whatever the governments trying to dictate terms to Greece decide to say it is.
1	"Now we face the prospect of a prolonged period of near-zero short-term rates — I don't see any reason for the Fed funds rate to rise for at least a year, and probably two — which should mean substantially lower long rates even if you expect yields eventually to rise back to 2005 levels."
1	"And Europe, which has a compact geography and the kind of shared institutions and culture (and transparency) that make access doable, is surely a better case than the diverse, sprawling group of countries involved in TPP."
1	But didn't the Smoot-Hawley tariff cause the Great Depression?
1	"Despite large deficits, the Federal government is able to borrow cheaply, at rates that are up from the early post-Lehman period, when market were pricing in a substantial probability of a second Great Depression, but well below the pre-crisis levels: Underlying these low rates is, in turn, the fact that overall borrowing by the nonfinancial sector hasn't risen: the surge in government borrowing has in fact, less than offset a plunge in private borrowing."
1	"Despite the overwhelming evidence that austerity has exactly the dire effects basic textbook macro says it will, they cling to belief in the confidence fairy."
1	"It makes no sense, then, to claim that following the rule just so happens to be exactly what we need to avoid crises."
1	"This is pretty close to the argument that we must have austerity, because stimulus might remove the incentive for structural reform that, you guessed it, gives businesses the confidence they need before deigning to produce recovery."
1	So I think that progressives should be cheering Trump on (which is why my secret committee has been orchestrating that conspiracy Cruz talks about.)
1	"Keynesians came into the Volcker disinflation — yes, it was mainly the Fed's doing, not Reagan's — with a standard, indeed textbook, model of what should happen."
1	"In a world that is short of demand, how, exactly, is structural reform that enhances the supply side (if it does) supposed to solve the problem?"
1	"Still, it's something people think about, and I found myself trying to clarify things with a silly diagram."
1	When do the people of the afflicted economies say that they can bear no more?
1	"The question is important because central banks may be able to reduce unemployment that is cyclic in nature, but not that which is structural."
1	"Mark Thoma sends us to John Cassidy on the absence of really new ideas in this crisis — largely because we didn't need new ideas, all we needed for the most part was to remember things that we somehow forgot."
1	Here's what I imagine Niall Ferguson was thinking: he was thinking of the interest rate as determined by the supply and demand for savings.
1	"I never got around to commenting on the infamous Economist list of influential economists; they've been given plenty of deserved grief, to which I needn't add."
1	"For the Sams to do this, of course, the Janets must be prepared to dissave, to run down their assets."
1	"; people like Geithner who opposed stronger action were basing their position on gut feelings about confidence, not number-crunching."
1	"Hey, it worked for me."
1	"Well, we've seen enough of that sort of thing not to dismiss the possibility."
1	"Ladies and gentlemen, the man President Obama chose to co-chair his deficit commission: “This is a fakery,” Simpson said on Fox News."
1	"And of course, now we're all Japanese."
1	"By now, the centrist dodge ought to be familiar."
1	So what are the people complaining about artificially low rates talking about?
1	What would they think would happen instead?
1	"In any case, this is more or less the state of the practical art, and I'm delighted to learn that he's put it together."
1	"The BIS, however, wants governments as well as households to retrench — I'm kind of surprised that it doesn't also call for everyone to run a trade surplus; it wants interest rates raised right away; and — in a clear sign that it isn't being coherent — it includes a box declaring that deflation isn't so bad, after all."
1	Nor is China alone. 
1	"Attacks on immigrants are still the central theme of the Republican front-runner's campaign, but he has opened a second front on trade deficits, which he asserts are being caused by the currency manipulation of other countries, especially China."
1	"Ryan basically proposes three big things: slashing Medicaid, cutting taxes on corporations and high-income people, and replacing Medicare with a drastically less well funded voucher system."
1	"People in that camp tuned out alternative views more than 30 years ago, so all they observe is their own repetitional universe."
1	"What it doesn't say explicitly is that in using this procedure, it manages in passing both to refute a very widely held but false belief about deficits and to confirm a highly controversial Keynesian proposition."
1	"And everyone has just seen the punishment for too much debt; asking others to run up debt to help fix the problem, even though it's right, is unavoidably a tough sell."
1	"Meanwhile, people deciding how to allocate their wealth are making tradeoffs between money and bonds."
1	"Geometrically, you can represent equilibrium in a three-good economy in a space defined by the two relative prices."
1	So what's the context?
1	We need a term for beliefs based on reports that have been superseded; maybe fossils instead of zombies.
1	"Still, the trade dispute is a revealing fight, on both sides."
1	"For those new to the term, the natural rate is a standard economic concept dating back a century; it's the rate of interest at which the economy is neither depressed and deflating nor overheated and inflating."
1	"The thing is, all it took to get this right was understanding IS-LM, and taking it seriously."
1	Nobody has ever produced a coherent story about how Fed policy can drive interest rates below their natural level without inflationary effects.
1	"… Crowding out, overheating and rising interest rates are also not likely to be a problem as there is no competition for funds from the private sector."
1	That's more speculative.
1	"These past few years have been lean times in many respects — but they've been boom years for agonizingly dumb, pound-your-head-on-the-table economic fallacies."
1	"For years those of us pointing to low interest rates as evidence that fiscal scolds were all wrong met, over and over again, one stock answer: those low rates were meaningless, because the Fed was buying up government bonds and keeping rates artificially low."
1	He's completely right about the economics.
1	"First of all, it helps you avoid fallacies like the notion that because savings must equal investment, government spending cannot lead to a rise in total spending – which right away puts us above the level of argument that famous Chicago professors somehow find convincing."
1	"So what we've got here is an assertion that bad things will happen if you do certain things, without either any evidence to that effect or any explanation of why those things should happen."
1	And inflation did indeed come down — eventually.
1	Even deep voodoo isn't enough to turn that number positive; so much for any notion that Republicans cared about fiscal responsibility.
1	"And MIT students developed a style that was either wonderfully pragmatic or disgustingly lacking in rigor, depending on your tastes: models derived from microfoundations were always the goal, but when observed experience was clearly at odds with what the models predicted, you'd just impose realistic behavior and leave its ultimate explanation as a project for the future."
1	"Analytically, empirically, the MIT style has had an astonishing triumph."
1	2:1?
1	"Gillian Tett feels sorry for BIll Gross, who was caught unaware by the sudden shift in bond market behavior."
1	"First, Friedman (why oh why isn't there a full electronic copy of this essay online?"
1	Update: Some readers are portraying Grant as a crude attrition-type general based on his record in Virginia.
1	"As he notes, many economists see low rates as a natural (in both the colloquial and Wicksellian sense) response to a weak economy; but he respectfully cites the Bank for International Settlements, which argues that low rates are a source of terrible economic distortions."
1	"During the runup to Maastricht, there were a number of studies of the US — a currency union that functions reasonably well."
1	"If you're generally a supporter of open world markets — which you should be, mainly because market access is so important to poor countries — you need to know that whatever they may say, politicians who espouse rigid free-market ideology are not on your side."
1	"I'm not sure — in a highly indebted society, you might hesitate at policies that would increase private debt further, but if stocks are driving the story, the consumers now spending more aren't the same people who are in debt trouble — so that's actually OK. And as for the weaker dollar, if the Chinese and the Brazilians don't like it, they are free to let their currencies appreciate."
1	"Has any serious presidential candidate had to undergo that kind of grilling, demonstrate that much sheer physical stamina and sustained intellectual discipline?"
1	(Laughs.)
1	Keep your eyes on that ball.
1	"And you know, that experience — and specifically the collapse of the money multiplier when you hit the zero lower bound — had been extensively discussed in this 1998 paper (pdf)."
1	"France is supposed to be a terrible failure, because it still believes in a strong welfare state — and so it is reported as a failure, never mind the numbers."
1	Nor is it news that such people know things that ain't so.
1	How times have changed.
1	"The problem is a technical one, but with possibly large significance."
1	"and Trump tax cuts, but that's enough to get the shape of things — and to make a comparison with the W cuts."
1	"Well, my guess is that it's the habits that come from the economists' reputation-based hierarchy interacting with the insularity of the freshwater macro school."
1	One big problem has been the absence of deflation.
1	"Over the long run, however, industrial production and GDP grow at roughly equal rates."
1	"But the BIS either doesn't understand that model's implications, or doesn't care."
1	"First, as Bernanke stressed, long-term interest rates have moved very similarly across a wide range of countries, including countries where the central bank is buying up lots of bonds and countries where it isn't."
1	"After all, W pretended simply to be handing back a budget surplus; today's GOP has spent years hyperventilating about deficits."
1	"Britain did not emerge impoverished from the Napoleonic Wars; the government ended up with a lot of debt, but the counterpart of this debt was that the British propertied classes owned a lot of consols."
1	But maybe that's the explanation: McCulley has moved on.
1	"I do want to register one point, however: In my field there is indeed a problem with abstruseness, with the many academics who never even try to put their thoughts in plain language."
1	Maybe it's because those tricksy Fed officials started paying all of 25 basis points on reserves (Japan never paid such interest).
1	"Twice now — first with the LTRO last fall, then with the plan to buy sovereign debt, he has stepped in to limit runaway bond yields, short-circuiting a possible financial “death spiral” of falling bond prices, collapsing banks, and high-speed capital flight."
1	But the truth is that freshwater macro has been failing empirical tests for decades.
1	"But this time, although the slump in per capita GDP never got quite as deep, has been far more persistent: Why can't Finland recover this time?"
1	"); more crucially, someone seems confused about the difference between wages and unit labor costs."
1	"Five or six years ago, this was all about the allegedly imminent risk of high inflation."
1	"These commonalities are, of course, all interrelated."
1	Another question we might ask: Is our conservatives learning?
1	So why this divide?
1	"To claim that it's effectively a gift you have to claim that the prices the Fed is paying are artificially high, or equivalently that interest rates are being pushed artificially low."
1	Brad DeLong is upset about the stuff coming out of Chicago these days — and understandably so.
1	"The natural model to use, at least for me, is Eaton-Kortum (pdf), which is a very ingenious approach to thinking about multilateral trade flows."
1	"Anyway, it's striking."
1	"First of all, what would things look like if the debt situation were perfectly OK?"
1	"The bond vigilantes aren't invisible in Moscow — 10-year interest rates, which were below 8 percent early this year, hit 12.67 percent today."
1	"That's right: in the depths of the Great Depression, wise heads proclaimed the problem one of structural unemployment, which obviously could not be cured just by increasing demand."
1	"I'll see your Dick Morris (who cares, really?)"
1	But there aren't many of them.
1	"This is a slightly problematic position on logical grounds: you need some kind of market failure to give monetary policy large real effects, and in that case why imagine that this is the only important failure?"
1	"But I'm still working on the nuances of new-Keynesianism, so I'll let him explain the difference."
