label,sentence
0,"The way I got to that conclusion, by the way, was as follows: I set out to prove, using a model with all the eyes dotted and teas crossed, that monetary expansion would always work even at a zero interest rate."
0,But the model said just the opposite.
0,"And so I was forced to acknowledge that the liquidity trap was real, and to think through the implications, which I did in this 1998 paper (pdf)."
0,What that paper suggested was that the only way for monetary policy to be effective in a liquidity trap was via expectations: the central bank had to convince the public that it would sustain monetary expansion even after the trap was over.
0,"This idea was then expanded on by others, notably by Eggertsson and Woodford (pdf), and also in work by Lars Svensson."
0,"By the way, the leading Japan worriers were all at Princeton in 2000-2001."
0,"However, one of the Japan worriers, a guy by the name of Ben Bernanke, had a somewhat different take (pdf)."
1,He believed that the Fed could gain considerable traction not so much by changing expectations as through the direct effect of nonstandard open-market operations.
0,"I was skeptical, as was Mike Woodford."
0,But would the different views ever get tested?
0,"Well, here we are: Ben Bernanke is now Master of the Universe Fed chairman, and he has just conducted an experiment ‰ÛÓ QE2 ‰ÛÓ in asset purchases."
0,"That experiment is now widely viewed as a disappointment; to the extent it worked, it did so mainly by changing expectations, and once markets realized that the Fed wasn't actually going to sustain expansion, the expectational effects wore off."
0,"So now we have Woodford (not a household name, but one of our leading, perhaps the leading, macro theorist working now) arguing in the FT that Bernanke needs to stop fiddling with balance sheets and start making explicit announcements about future policy."
0,"The key thing to understand, reading Woodford, is that this isn't some shoot-from-the-hip piece, it's the culmination of a debate that goes back more than a decade."
0,"Meanwhile, Cullen Roche makes much the same argument, although he insists that you need MMT to make it, which would be news to Woodford (and me)."
0,"I've labeled this post wonkish, because it is."
0,But this is really important.
0,"And as FT Alphaville says, all the fears about QE have been misplaced."
0,"The danger isn't that it's wildly inflationary; it is that it's symbolic rather than real, at a time when we desperately need substance."
0,"I'm a bit late to this, but via Mark Thoma, David Glasner has a take-down of Robert Barro's latest op-ed, in which Barro dismisses Keynesian economics for not being like ‰ÛÏregular economics.‰Ûù As Glasner says, there's something deeply weird about asking ‰ÛÏwhere's the market failure?‰Ûù in the face of massive unemployment, huge unused capacity, an economy producing less than it did three and a half years ago despite population growth and advancing technology."
0,"Of course there's some kind of market failure, which means that there's nothing at all odd about asserting that better policy can yield free lunches."
0,"More generally, the existence of business cycles is hardly a trivial feature of real economies."
0,"You can try to explain those cycles in terms of ‰ÛÏregular economics‰Ûù ‰ÛÓ that's what real business cycle theory is all about ‰ÛÓ but that effort has been a dismal failure, even if the practitioners refuse to admit it."
0,The desperate efforts to find something Obama has done that explains why the economy plunged are in effect a demonstration of the hollowness of that whole approach.
0,"But I want to add something more: why, exactly, are we supposed to have such faith in ‰ÛÏregular economics‰Ûù?"
0,"What is the compelling evidence that the vision of a competitive, efficient economy allocating resources to the right uses is actually a good description of the world we live in?"
0,"I mean, it's a lovely model, and one I, like everyone else in economics, use a lot."
0,But I would not have said that it's a model backed by lots of evidence.
0,"We do know that demand curves generally slope down; it's a lot harder to give good examples of supply curves that slope up (as a textbook author, believe me, I've looked); and it's a very long way from there to the vision of Pareto efficiency and all that which Barro wants us to take as the true economics."
0,"Realistically, imperfect competition, market failure, and more are everywhere."
0,"Meanwhile, there's actually a lot of evidence for a broadly Keynesian view of the world."
0,"Not, to be fair, for fiscal policy, mainly because clean fiscal experiments are rare."
0,"But there's huge evidence for sticky prices, lots of evidence that monetary shocks have real effects ‰ÛÓ and it's hard to produce a coherent model in which that's true that doesn't also leave room for fiscal policy."
0,"In short, there's no reason at all to consider microeconomics the ‰ÛÏreal‰Ûù economics and macroeconomics some kind of flaky impostor."
0,"Yes, micro is a lot more rigorous ‰ÛÓ but if it's rigorously wrong, who cares?"
0,"By the way, nobody seems to have noticed that my suggestion that a fake alien threat would end the slump was nothing more than an updated version of Keynes's ‰ÛÏcoalmine‰Ûù thought experiment: If the Treasury were to fill old bottles with banknotes, bury them at suitable depths in disused coalmines which are then filled up to the surface with town rubbish, and leave it to private enterprise on well-tried principles of laissez-faire to dig the notes up again (the right to do so being obtained, of course, by tendering for leases of the note-bearing territory), there need be no more unemployment and, with the help of the repercussions, the real income of the community, and its capital wealth also, would probably become a good deal greater than it actually is."
0,"It would, indeed, be more sensible to build houses and the like; but if there are political and practical difficulties in the way of this, the above would be better than nothing."
0,"Keynes then goes on to explain that the actual business of gold mining ‰ÛÓ in which basically useless ore is mined and refined at great cost, then sent to sit idle in the basements of central banks ‰ÛÓ is for all practical purposes identical to his coalmine idea."
0,"He was right then, and I'm right now ‰ÛÓ and if you find it strains your personal credulity, so what?"
1,"By the way, nobody seems to have noticed that my suggestion that a fake alien threat would end the slump was nothing more than an updated version of Keynes's ‰ÛÏcoalmine‰Ûù thought experiment: If the Treasury were to fill old bottles with banknotes, bury them at suitable depths in disused coalmines which are then filled up to the surface with town rubbish, and leave it to private enterprise on well-tried principles of laissez-faire to dig the notes up again (the right to do so being obtained, of course, by tendering for leases of the note-bearing territory), there need be no more unemployment and, with the help of the repercussions, the real income of the community, and its capital wealth also, would probably become a good deal greater than it actually is."
0,"It would, indeed, be more sensible to build houses and the like; but if there are political and practical difficulties in the way of this, the above would be better than nothing."
0,"Keynes then goes on to explain that the actual business of gold mining ‰ÛÓ in which basically useless ore is mined and refined at great cost, then sent to sit idle in the basements of central banks ‰ÛÓ is for all practical purposes identical to his coalmine idea."
0,"He was right then, and I'm right now ‰ÛÓ and if you find it strains your personal credulity, so what?"
0,"Somewhere in his writings Richard Dawkins talks about anti-evolution types who argue from personal incredulity ‰ÛÓ they say, ‰ÛÏI just can't believe that chance could create something as complex as an eye‰Ûù, and think that they have scored an important point."
0,"All they've actually done, of course, is rehash their prejudices."
0,"(Simulations show, by the way, that chance plus selection can indeed create an eye, in a relatively short time as evolutionary history goes)."
0,I'm getting the same kind of thing a lot on issues macroeconomic.
0,"People write and say, ‰ÛÏI can't believe that you are asserting that X."
1,"You must be an idiot.‰Ûù Here X might be the paradox of thrift, the claim that a rise in desired saving leads to lower investment (which is closely linked to the case for fiscal stimulus, which in turn is closely linked to the argument that wars and other bad things can be expansionary.)"
0,"Or it might be the paradox of flexibility, which says that under current conditions a fall in wages would lead to lower,not higher employment and output."
0,"The point, of course, is that your personal incredulity counts for nothing."
0,"I'm basing what I say on a model; the model may not be right, but it does represent some hard thinking conditioned by evidence."
0,"If you have a different model, fine; but if all you have to counter my model is a set of prejudices, you don't have an argument."
0,"Unfortunately, the argument from personal incredulity isn't restricted to right-wing hacks."
0,"My sense is that a lot of what's going on in our ongoing policy disaster is that important people, up to and including the president, just find it implausible that such a big crisis could be essentially a problem of coordination, that it's just magneto trouble whose fix need not, in fact should not, involve inflicting a lot of punishment on working Americans."
0,"And so our whole policy discourse has shifted to pain and punishment, gratuitously."
0,"But back to my main point: if you just can't believe I'm saying the things I say, at least consider the possibility that you're the one who just doesn't get it."
0,Yglesias notices the way conservatives argue against fiscal stimulus: The fact that breaking windows would make a society poorer (fewer windows) is precisely why nobody ever proposes stimulating the economy by deliberately smashing windows.
1,But the way the dialogue works is that first a Keynesian observes that fiscal stimulus can increase growth in a depressed economy.
0,"Second, as an attempted reductio, a conservative says ‰ÛÏif that was true, then you could increase growth by breaking a bunch of windows.‰Ûù Third, the Keynesian accurately points out that you could, in fact, increase growth by breaking windows."
0,"Fourth, the conservative accuses Keynesians of wanting to break windows or believing that window-breaking increases wealth."
0,But it's not just breaking windows.
0,"As regular readers know, I've pointed out that World War II ended the Great Depression."
0,"Then critics say, how could war, a destructive activity, do anything good?"
1,"I answer that when the economy is in a liquidity trap, there are a lot of perverse consequences."
0,And then the critics declare that I'm a warmonger.
0,You have to assume that this kind of argument is made in deliberate bad faith ‰ÛÓ although I suspect that many of these people don't remember what it is to make an argument in good faith.
0,A number of people have pointed me to this remarkable editorial by Stephen Moore in the WSJ.
0,What's remarkable isn't the views; it's the all-out embrace of anti-intellectualism.
0,It actually denounces ‰ÛÏfancy theories‰Ûù and rejects them because they ‰ÛÏdefy common sense‰Ûù.
0,"Gosh, if that's the way the right is going, the next thing you know they'll reject the theory of evolution."
0,"Oh, wait."
0,"There's a lot to critique here, if you have the stomach ‰ÛÓ among other things the question of what constitutes common sense."
0,"Some people find it commonsensical that if the government puts people to work, that adds to employment; it takes fancy arguments from the likes of the WSJ to convince them otherwise."
0,"But the main thing I'd like to point out is that the past three years have in fact been a stunning confirmation of one fancy theory ‰ÛÓ namely, the theory of the liquidity trap, which is part of the broader construct of Keynesian economics."
1,"I mean, common sense ‰ÛÓ or at least common sense as the WSJ sees it ‰ÛÓ would tell you that massive government borrowing would send interest rates soaring."
0,And that's certainly what the WSJ editorial page told its readers would happen.
0,"Only us fancy-schmancy Keynesians said otherwise; and here's what actually happened: Similarly, common sense as defined by the WSJ said that a tripling of the monetary base would lead to a huge increase in prices; clearly, one should disregard those fancy-schmancy types who said that the money would basically just sit there."
0,"Hmmm: OK, someone is going to point out that inflation has run somewhat higher than I predicted; yes, it has."
0,But I think the figure above shows that the outcome has nonetheless been a lot closer to what people like me said would happen than to what you would have expected from reading the WSJ.
0,But the stimulus failed!
0,"Well, I told you in advance ‰ÛÓ based on the same model ‰ÛÓ that it was much too small."
0,So that's not evidence against fancy theories.
0,"The truth is that recent events have been a stunning confirmation of the usefulness of hard thinking in general, and the Keynes-Hicks model in particular."
0,And the WSJ has been wrong every step of the way.
0,So now they're tuning to anti-intellectualism.
0,"Well, of course they are; it's all they have left."
0,John Plender at the FT seems mystified by something that has become obvious lately: bond vigilantes are only going after countries that no longer have their own currencies.
0,He writes: The underlying logic is that no country defaults on its domestic bonds if it retains the right to set the printing presses in motion.
0,"Yet it seems counter-intuitive that bond markets, with their traditional fear of inflation, should punish a country for not being able to debase its currency."
0,"Oddly, he seems unaware of the pretty good explanation offered by Paul DeGrauwe, which I've sketched out a bit further."
0,"Part of the answer is that countries on the euro are stuck with a severe competitiveness problem that can only be resolved with grinding deflation, making their debt problems worse."
0,"On top of that, however, is the proposition that countries without a printing press are subject to self-fulfilling crises in a way that nations that still have a currency of their own are not."
0,"The point is that fears of default, by driving up interest costs, can themselves trigger default ‰ÛÓ and that because there's a crossing-the-Rubicon aspect to default, once a country crosses that line it will probably impose fairly severe losses on creditors."
0,"A country with its own currency isn't in the same position: even if it is pushed into some inflation, there's no red line that need be crossed."
0,That's why America isn't Greece; and why the UK is being foolish in imposing eurozone-type austerity on itself.
0,I hear from various sources ‰ÛÓ and see in comments ‰ÛÓ that there's an apparently concerted campaign to take this post and use it to accuse me of wanting a war.
1,"And the worst of it is, some people will believe it."
0,Awesome.
0,"Anyway, now I really need to pack up those bags and head for the airport."
0,"World War II is the great natural experiment in the effects of large increases in government spending, and as such has always served as an important positive example for those of us who favor an activist approach to a depressed economy."
0,Christy Romer is very much on the same wavelength.
0,"It's especially relevant because in the 1930s, as today, many wise heads insisted that unemployment was structural, that many of the unemployed could not be gainfully employed no matter how much demand increased."
0,"Then demand actually did increase, and as Christy says, But World War II has something to tell us here, too."
0,"Because nearly 10 million men of prime working age were drafted into the military, there was a huge skills gap between the jobs that needed to be done on the home front and the remaining work force."
0,Yet businesses and workers found a way to get the job done.
0,Factories simplified production methods and housewives learned to rivet.
0,Here the lesson is that demand is crucial ‰ÛÓ and that jobs don't go unfilled for long.
1,"If jobs were widely available today, unemployed workers would quickly find a way to acquire needed skills or move to where the jobs were located."
0,"Oddly, however, people on the right have taken to claiming that World War II actually weakens the case for stimulus."
0,"One line, due to Robert Barro, is that it shows fiscal expansion failing because private spending actually fell."
0,Duh.
0,"As Christy says, there was consumer rationing ‰ÛÓ spending was forced to fall."
0,"Also, something she doesn't note, there were severe restrictions on private construction, which meant that investment not related to the war effort was also forced to fall."
0,"Recent work by Gordon and Krenn takes this even further by looking at the effects of the prewar defense buildup: After reviewing evidence from the 1940-41 editions of Business Week, Fortune, and The New York Times, Gordon and Krenn document that the American economy went to war starting in June 1940, fully 18 months before Pearl Harbor."
0,In February 1941 fully one percent of the American labor force was at work building army training camps for 1.4 million new draftees.
0,Employment in ship-building to expand the U. S. Navy and to supply Lend-Lease aid to Britain accounted for another one percent of the labor force in 1941.
0,"As early as June 1941, capacity utilization had reached 100 percent in the production of iron and steel and durable goods of all types."
0,"And they show that during the period before capacity constraints were hit, the multiplier was actually fairly high."
0,But never mind.
0,"Matt Yglesias heroically actually reads Rick Perry's book, and learns that ‰ÛÓ 9."
0,"Private Enterprise Blossomed Under Conscription and Wartime Price Controls: Not only does he argue that the New Deal failed to end the Great Depression, but he asserts ‰ÛÏrecovery did not come until World War II, when FDR was finally persuaded to unleash private enterprise.‰Ûù (page 48) Nothing shakes the faith of a true believer."
0,Just a quick note on the euro situation.
0,"The rescue operation to head off a self-fulfilling panic in Italy and Spain has succeeded, for now."
0,"But meanwhile the real economies continue to suffer; the latest is France, where growth has stalled."
0,"What this means is that of the four big eurozone economies ‰ÛÓ Germany, France, Italy, Spain ‰ÛÓ three are now stalled with high unemployment."
0,"So why, exactly, did the ECB raise rates?"
0,"This isn't even one-size-fits-all, it's one-size-fits-one."
0,"Yes, inflation."
0,"But eurozone inflation looks just like US inflation: a bulge due to higher commodity prices that it already passing through the system, with clear indications that inflation will be back to low levels soon."
0,"And anyway, Europe really needs a somewhat higher inflation target than the United States to deal with its lack of labor market integration."
0,So will the ECB back down on its monetary tightening?
0,There's a lot at stake here: a very fragile euro can't handle a trigger-happy central bank.
0,"So the claim is that Narayana Kocherlakota, and presumably the other Fed dissenters, are ‰ÛÏsticking to economic facts‰ÛÏ, basing their opposition to expansionary policies on falling unemployment and rising inflation."
0,"But as Mark Thoma rightly says, this is obviously not true."
0,"It's not just that Kocherlakota seems to have been very selective in his choice of starting point: the key point about employment, familiar to anyone who looks at the data, is that any fall in the unemployment rate is basically a statistical artifact, not reflecting actual job gains."
1,"The employment-population ratio has gone nowhere: And even on the inflation rate, there is good reason to believe that the modest rise in core inflation was a blip driven by commodity prices, and is already fading out: So this isn't fact-based policy."
0,The Fed dissenters are obviously looking for excuses to pursue tight policies; they're looking at the facts only in search of support for their prejudices.
0,"As the old line goes, they're using evidence the way a drunk uses a lamppost: for support, not illumination."
0,"This morning, FT Alphaville linked to a post by Mike Shedlock on the failure of Keynesianism."
0,I'm not sure why: the post was a standard-issue evidence-free rant.
0,"But there is something interesting about it, all the same: none of the alleged policy mistakes used to declare Keynesian economics a failure have anything to do with Keynesian economics."
0,"Here's the list: By following today's apologists of the British economist John Maynard Keynes (1883-1946), the so-called ‰Û÷welfare' states pumped too much money (which they didn't have) into consumption: into pensions for all (Europe), exorbitant armament (US), endangered industries (both), and finally bailouts for ailing mortgage banks (also both)."
0,This intervention was celebrated by Keynes' disciples as the ‰Û÷return of politics'.
0,Pensions are Keynesian economics?
0,Bloated defense budgets are Keynesian economics?
0,Who knew?
0,"Even bank bailouts, whatever you think of them, have nothing to do with anything in the Keynesian model per se."
0,So what's going on here?
0,"I'm not the first person to notice this, but whenever you read conservatives trying to critique what they think the other side believes, you find them assuming that their opponents must be mirror images of themselves."
0,"The right believes that less government spending is always good, regardless of circumstances, so it assumes that the other side must always favor more government spending."
0,"The right says that deficits are always evil (unless they're caused by tax cuts), so they assume that the center-left must favor deficits in all conditions."
0,"I personally get this a lot, of course."
0,"Not a day goes by without someone blithely asserting that I have never called for spending cuts on anything, and that I have never called for action against budget deficits."
0,"A few minutes searching this blog would disabuse them of these beliefs, but they don't need to check ‰ÛÓ they know."
0,What seems beyond their intellectual range is the notion that other people might have subtler beliefs than their own.
0,"Keynesianism, in particular, is not about chanting ‰ÛÏbig government good‰Ûù."
0,"It's about viewing recessions through the lens of an economic model under which temporary increases in government spending can, under certain circumstances, help reduce unemployment."
0,"Indeed, not all recessions call for fiscal stimulus; it's the special conditions of the liquidity trap that make it essential now ‰ÛÓ which is why the Bush deficits, run under non-liquidity trap conditions, say nothing at all about the desirability of deficits now."
0,"I have no hope of actually getting through with this, of course."
0,"For to actually understand what people like me are saying, we'd have to get past crude slogans and simplistic nostrums."
0,The problem is obvious.
0,"To be an economist of my stripe these days ‰ÛÓ basically a Keynes-via-Hicks type, who concluded as soon as Lehman fell that we were in a classic liquidity trap with all that implied ‰ÛÓ is a bittersweet experience, with the bitter vastly greater than the sweet."
0,"The good news, such as it is, is that our underlying model has performed very well."
0,Interest rates have stayed low despite large government borrowing; crowding out has been totally absent; huge increases in the monetary base have not been highly inflationary.
0,"The bad news is that policy makers almost everywhere have failed dismally, and seem determined not to take on board the lessons of experience, either historical or what we've learned the past few years."
0,"As Joe Stiglitz says, When the recession began there were many wise words about having learnt the lessons of both the Great Depression and Japan's long malaise."
0,Now we know we didn't learn a thing.
0,"Our stimulus was too weak, too short and not well designed."
0,The banks weren't forced to return to lending.
0,"Our leaders tried papering over the economy's weaknesses ‰ÛÒ perhaps out of fear that if we were honest about them, already fragile confidence would erode."
0,But that was a gamble we have now lost.
1,"Now the scale of the problem is apparent, a new confidence has emerged: confidence that matters will get worse, whatever action we take."
1,A long malaise now seems like the optimistic scenario.
0,"Robert Reich, talking to people in the administration, says that there has been a deliberate decision to focus on the wrong issues, knowing that they're the wrong issues: So rather than fight for a bold jobs plan, the White House has apparently decided it's politically wiser to continue fighting about the deficit."
0,"The idea is to keep the public focused on the deficit drama ‰ÛÒ to convince them their current economic woes have something to do with it, decry Washington's paralysis over fixing it, and then claim victory over whatever outcome emerges from the process recently negotiated to fix it."
1,They hope all this will distract the public's attention from the President's failure to do anything about continuing high unemployment and economic anemia.
0,"And in Europe, says Kantoos Economics, a low inflation target has become a sacred icon even though all evidence ‰ÛÓ including the experience under the gold standard!"
0,‰ÛÓ says that this will be fatal: I sincerely do hope that I read the wrong newspapers and missed all those European economists and commentators screaming all these things (or even better: that I am wrong).
0,"But whenever I try to hear something, there is just silence ‰ÛÒ or Axel Weber lashing out at Olivier Blanchard."
0,"Meanwhile, European policy makers and central bankers are wrecking one of the most fascinating projects in human history, the unity and friendship among the countries of Europe."
0,This is beyond depressing.
0,Way beyond.
0,I'm still trying to make sense of this global intellectual failure.
1,"But the results are not in question: we are making a total mess of a solvable problem, with consequences that will haunt us for decades to come."
1,"There will probably be big action in the euro zone tomorrow; so, some quick analytical notes."
0,"The big question, I believe, is whether the Italian and maybe Spanish crises are the kind of thing that might be brought under control by ECB bond purchases."
1,"This is often phrased in terms of whether they are facing liquidity or solvency problems; but I think it's better phrased in terms of the possibility of self-fulfilling crises, a la Obstfeld."
0,"(Obstfeld was thinking of devaluations in a fixed-exchange-rate system, but the logic also applies to default within a single currency)."
0,"In the case of Greece and probably also Ireland and Portugal, I'd argue that we're looking at fundamental insolvency."
1,"The debts are just too big, the required fiscal adjustment just too large even if interest rates were low, to make full payment plausible."
0,"In the Italian case, you have big debt but also a primary budget surplus."
0,"So if interest rates stayed low, as they would if no default were expected, it wouldn't be hard to service the debt with only modest further fiscal adjustment."
1,"But if people expect a default ‰ÛÒ and also if they believe that once a country takes on the fixed cost of default, it might as well impose a big haircut on creditors ‰ÛÒ then you could see interest costs rising to a point where default indeed becomes the preferred option."
0,"So there is a reasonable case that what we're seeing in Italy is a self-fulfilling crisis trying to happen, in which fear of default is precisely what leads to default."
1,And that's exactly the kind of case in which intervention could short-circuit the crisis.
0,"Let the ECB buy lots of Italian bonds, in effect guaranteeing a low interest rate, and the possibility of default fades ‰ÛÒ which in turn means that further intervention isn't needed."
0,It's certainly worth a try.
1,"While I'm at it, a further note: a country with the same level of debt as Italy, but with its own currency ‰ÛÒ and with debt in its own currency ‰ÛÒ would not face the same kind of crisis."
0,"The temptation, after all, would be to inflate rather than to default ‰ÛÒ and inflation does not have the same kind of ‰ÛÏfirst bite of the cherry‰Ûù aspect that default has, in which once you've decided to move you might as well impose a 50 percent haircut or thereabouts on creditors."
0,"What this means, I believe, is that a country with its own currency would not be subject to the kind of self-fulfilling panic that is now arguably hitting Italy."
0,I leave the relevance of this observation to other parties as an exercise for readers.
0,"Update: Via Calculated Risk, here it comes."
0,"I think this is confirmation, although the Eurospeak is so thick I'm not entirely sure what they said."
0,But as you may have gathered from the discussion above ‰ÛÓ or am I equally incomprehensible?
0,‰ÛÓ I'm for it.
1,"It's risky, but not acting would be fatal for sure."
0,"Amid all the debt hysteria, it's worth taking a look at the actual arithmetic here ‰ÛÓ because what this arithmetic says is that the size of the deficit in the next year or two hardly matters for the US fiscal position ‰ÛÓ and in fact the size over the next decade is barely significant."
0,Start with interest rates.
0,"What matters for debt sustainability is the real interest rate, since what matters is keeping real debt, not nominal debt, from growing."
0,"(World War II debt never got paid off, it just eroded in real terms to the point where it was trivial)."
0,"As of yesterday, the US government could lock in 30-year bonds at a real interest rate of 1.25%."
1,That means that a trillion dollars in extra debt would mean $12.5 billion a year in additional real interest payments.
1,"Meanwhile, the CBO estimates potential real GDP in 2021 at about $18 trillion in 2005 dollars, or around $19 trillion in 2011 dollars."
1,"Put these together, and they say that an extra trillion in borrowing adds something like 0.07% of GDP in future debt service costs."
0,"Yes, that zero belongs there."
0,The $4 trillion S&P said it needed to see clocks in at less than 0.3% of GDP.
0,"These are not, to say the least, make or break numbers."
0,So what are we talking about here?
0,"America does have a long-run fiscal problem, driven by the combination of rising health costs, an aging population, and the unwillingness to raise taxes to pay for the programs we already have."
1,"If we don't come to grips with that problem, bad things will happen."
1,But what happens to the deficit in the medium term is almost irrelevant to the question of whether our long-run finances will get under control.
0,"Yet S&P (and others) obsess about those medium-term numbers, without ever explaining why."
0,Maybe they think there's some critical level of debt ‰ÛÓ but they don't know that.
0,Maybe they think that fiscal austerity over the next decade will somehow guarantee good behavior further out ‰ÛÓ but that didn't work in the 1990s.
0,Or maybe they're just pulling stuff out of regions I can't mention in the Times.
0,"The point is that while S&P may try to give the impression that it's just doing the math (incompetently, too!"
0,"), the math doesn't at all support its position."
0,Cultural references!
0,"Digby points us to a post about John Ford's great movie Stagecoach, citing something I had forgotten: the speech by Jamie Dimon the corrupt, embezzling banker who is the real villain of the piece: I don't know what the government is coming to."
0,"Instead of protecting businessmen, it pokes its nose into business!"
0,"Why, they're even talking now about having *bank* examiners."
0,As if we bankers don't know how to run our own banks!
0,"Why, at home I have a letter from a popinjay official saying they were going to inspect my books."
0,I have a slogan that should be blazoned on every newspaper in this country: America for the Americans!
0,The government must not interfere with business!
0,Reduce taxes!
0,Our national debt is something shocking.
0,Over one billion dollars a year!
1,What this country needs is a businessman for president!
0,John Quiggin has some fun with an economist named Stephen Williamson who attacks his work from a position of robust ignorance; Noah Smith has even more fun.
0,"I'll pass the specific arguments by, and note another feature of this ‰ÛÏdebate‰Ûù that has struck me a lot during recent economic controversies: the way Williamson tries to settle the argument by pulling rank, portraying Quiggin as some kind of obscure and unqualified guy."
0,"It's funny in this case, because Quiggin is in fact a prominent economist, Williamson not so much."
0,"But even if this weren't true, that's no way to argue."
0,Which is why it has been so sad to see how common this kind of argument has been in recent years.
0,"I don't have time right now to track down all the examples, but if you look at how many freshwater macroeconomists have responded to Keynesian arguments in this crisis, you find over and over again that they resort to assertions of privilege ‰ÛÓ basically, I am a famous macroeconomic expert and you aren't ‰ÛÓ rather than really addressing the issues."
0,"And this is so ingrained a response, apparently, that they use it in situations where it's truly ridiculous: Lucas accusing Christy Romer of not understanding basic macro, then demonstrating that he doesn't understand Ricardian equivalence; Barro belittling the credentials of yours truly, just after forgetting that there was rationing and investment controls during World War II."
0,"But in any case, this is never an appropriate way to argue ‰ÛÓ least of all at a time like this, when events have strongly suggested that a lot of work in economics these past few decades, very much including the work on which these guys' reputations are based, was on the wrong track."
0,Do I do this myself?
1,"Probably on occasion, when I don't catch myself."
0,But I try not to.
0,"I would say that commenters who begin with ‰ÛÏI can't believe that a Nobel prize winner doesn't understand that ‰Û_‰Ûù might want to think a bit harder; mostly, though not always, I have actually thought whatever you're saying through, and the obvious fallacy you think you've found, isn't."
0,"But ‰ÛÏMe big famous economist, you nobody‰Ûù is not a valid argument."
0,"The former Speaker says, ‰ÛÏThis is a Paul Krugman presidency,‰Ûù Gingrich told Bill O'Reilly."
0,‰ÛÏ[Obama] believes that stuff.
0,He actually believes in left-wing economic ideas.
1,"The only problem with them is that they don't work.‰Ûù Yes, I'm secretly giving Barack marching orders, and only pretending to be deeply frustrated by his actions and rhetoric."
0,"Incidentally, those ‰ÛÏleft-wing economic ideas‰Ûù are Economics 101; and try stacking up my economic predictions over the past few years against any of Gingrich's favorites."
0,"Speaking of which, the interest rate on US 10-year bonds is currently 2.62%."
0,Crowding out!
0,"Obama, at his press conference last December, announcing his surrender to the GOP on tax cuts; the questioner was Marc Ambinder: Q Mr. President, thank you."
0,How do these negotiations affect negotiations or talks with Republicans about raising the debt limit?
1,"Because it would seem that they have a significant amount of leverage over the White House now, going in."
0,Was there ever any attempt by the White House to include raising the debt limit as a part of this package?
0,"THE PRESIDENT: When you say it would seem they'll have a significant amount of leverage over the White House, what do you mean?"
0,Q Just in the sense that they'll say essentially we're not going to raise the ‰ÛÓ we're not going to agree to it unless the White House is able to or willing to agree to significant spending cuts across the board that probably go deeper and further than what you're willing to do.
1,"I mean, what leverage would you have ‰ÛÓ THE PRESIDENT: Look, here's my expectation ‰ÛÓ and I'll take John Boehner at his word ‰ÛÓ that nobody, Democrat or Republican, is willing to see the full faith and credit of the United States government collapse, that that would not be a good thing to happen."
1,And so I think that there will be significant discussions about the debt limit vote.
0,That's something that nobody ever likes to vote on.
1,"But once John Boehner is sworn in as Speaker, then he's going to have responsibilities to govern."
0,You can't just stand on the sidelines and be a bomb thrower.
0,"And so my expectation is, is that we will have tough negotiations around the budget, but that ultimately we can arrive at a position that is keeping the government open, keeping Social Security checks going out, keeping veterans services being provided, but at the same time is prudent when it comes to taxpayer dollars."
0,"Whenever someone like me or Bruce Bartlett points out how little Obama resembles the right's portrait of a raging leftist, someone is sure to come back with the assertion that Obama has presided over a vast expansion of federal spending."
0,"Even people who really should know better, like John Taylor, do it."
0,So what's the truth?
0,"I've written about this before, but here's another take."
0,The fact is that federal spending rose from 19.6% of GDP in fiscal 2007 to 23.8% of GDP in fiscal 2010.
0,So isn't that a huge spending spree?
0,"Well, no."
0,"First of all, the size of a ratio depends on the denominator as well as the numerator."
0,"GDP has fallen sharply relative to the economy's potential; here's the ratio of real GDP to the CBO's estimate of potential GDP: A 6 percent fall in GDP relative to trend, all by itself, would have raised the ratio of spending to GDP from 19.6 to 20.8, or about 30 percent of the actual rise."
0,"That still leaves a rise in spending; but most of that is safety-net programs, which spend more in hard times because more people are in distress."
0,"The CBO breaks out ‰ÛÏincome security‰Ûù (Table E-10 in Historical Budget Tables), which is unemployment insurance, food stamps, etc., and also gives us numbers on Medicaid; here's what they look like as percentages of GDP: That's another 2 points of GDP, or about half the rise."
0,"So we're still left with a bit, around 1 point of GDP."
0,"That's the stimulus, more or less."
0,And there are two things you need to know about it.
0,"First, it's temporary, and already fading out fast."
0,"Second, a large part of the stimulus ‰ÛÏspending‰Ûù was actually aid to state and local governments, intended not to expand spending but to avert a fall ‰ÛÓ that is, it was about maintaining government, not expanding it."
0,"Now, pointing out the Obama spending binge is a myth generally produces rage: people know that it happened, because Rush Limbaugh and the Wall Street Journal say so."
0,But that doesn't make it true.
0,I've written a number of times about the weird way American perceptions of Europe seem stuck in the past.
0,"It's common ‰ÛÓ especially on the right, but more broadly too ‰ÛÓ to see Europe as a land of stagnant economies and lack of jobs."
0,"This vision had some truth in the 1990s, but was becoming less and less true even before the crisis, which hit US employment much harder than European employment."
0,The New York Fed has noticed.
0,"Via Mark Thoma, the Liberty Street blog has a piece on the vanishing US-EU employment gap."
0,"If you want a simple takeaway, here's the picture: More detailed analysis shows that the remaining gap comes from lower employment rates in Europe for the young and old; prime-age workers, especially men, are if anything more likely to be working in Europe."
0,And you should note that this European performance comes despite the fact that tax levels and levels of social benefits are vastly higher than they are here.
0,Any US politician proposing even a partial move in Europe's direction would be accused of being a job-killer.
